case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
239,CAz3,11,11,11,8155.725,429,11,1,29,5991.741865229534,5537.7249071977885,3629.741865229533,1907.983041968257,2145.0,418.0,55.0,0,,,0.2675739000260364
239,CAz4,11,11,11,7712.176,413,11,1,29,6085.8674372892165,5187.175527386047,3640.8674372892146,1546.3080900968337,2065.0,405.0,55.0,0,,,0.015606800006935373
240,C,11,11,11,7914.862,382,11,1,29,5818.5264323263955,5577.861976267386,3629.5264323263946,1948.3355439409922,1910.0,372.0,55.0,0,,,0.3425952999969013
240,CAz3,11,11,11,8159.706,453,11,1,29,6331.173011893485,5392.706284671474,3645.173011893483,1747.5332727779924,2265.0,447.0,55.0,0,,,0.15702449998934753
240,CAz4,11,11,11,8585.397,524,11,1,29,6691.256954188742,5393.3974053563115,3645.25695418874,1748.140451167572,2620.0,517.0,55.0,0,,,0.23628110002027825
241,C,12,12,12,7529.68,359,12,1,29,5759.60001475247,5318.679942877187,3655.60001475247,1663.0799281247182,1795.0,356.0,60.0,0,,,0.20705379999708384
241,CAz3,12,12,12,7277.18,372,12,1,29,5952.014723206383,4986.179577911948,3701.0147232063828,1285.1648547055656,1860.0,371.0,60.0,0,,,0.01152100000763312
241,CAz4,12,12,12,7635.465,432,12,1,29,6246.703806126062,4984.464707164437,3701.703806126061,1282.7609010383762,2160.0,431.0,60.0,0,,,0.026785599999129772
242,C,15,15,15,7592.458,240,15,1,29,4906.526432326395,6090.458476410068,3629.5264323263946,2460.9320440836746,1200.0,227.0,75.0,0,,,0.46271969997906126
242,CAz3,15,15,15,7670.37,336,15,1,29,5688.534743348197,5582.369986736337,3717.5347433481966,1864.83524338814,1680.0,333.0,75.0,0,,,0.3170203000190668
242,CAz4,15,15,15,7940.502,378,15,1,29,5930.360563851395,5606.501760442838,3720.3605638513955,1886.1411965914433,1890.0,369.0,75.0,0,,,0.09908359998371452
243,C,11,11,11,8058.753,396,11,1,29,5866.5264323263955,5641.75250268002,3629.5264323263946,2012.2260703536272,1980.0,382.0,55.0,0,,,0.6028556000092067
243,CAz3,11,11,11,7908.457,431,11,1,29,6191.687513623349,5279.457081323484,3680.6875136233475,1598.7695677001373,2155.0,419.0,55.0,0,,,0.2342689000070095
243,CAz4,11,11,11,7749.866,454,11,1,29,6370.812118285994,4982.866306507278,3704.8121182859923,1278.0541882212854,2270.0,442.0,55.0,0,,,0.2865356999973301
244,C,11,11,11,7828.846,329,11,1,29,5506.5264323263955,5806.8463277324745,3629.5264323263946,2177.3198954060786,1645.0,322.0,55.0,0,,,0.26867039999342524
244,CAz3,11,11,11,8054.852,435,11,1,29,6165.566491360067,5399.85189741553,3751.566491360065,1648.2854060554662,2175.0,425.0,55.0,0,,,0.26083199999993667
244,CAz4,11,11,11,7752.517,447,11,1,29,6440.242482377874,5023.517253402749,3799.2424823778733,1224.2747710248757,2235.0,439.0,55.0,0,,,0.09320199998910539
245,C,14,14,14,7550.92,321,14,1,29,5428.5264323263955,5563.920162056573,3629.5264323263946,1934.3937297301786,1605.0,312.0,70.0,0,,,0.3856268000090495
