case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
17,Cplus3A,15,15,15,7945.774,425,15,1,29,6201.334112641794,5331.774257250554,3759.334112641793,1572.4401446087613,2125.0,414.0,75.0,0,2,C,,,0.03878980001900345
17,Cplus3F,15,15,15,7262.774,311,15,1,29,5571.334112641793,5331.774257250554,3759.334112641793,1572.4401446087613,1555.0,301.0,75.0,0,2,C,114,83,0.06373599998187274
18,Cplus,14,14,14,8217.217,414,14,1,29,5760.165893741247,5673.216556279533,3632.165893741246,2041.050662538289,2070.0,404.0,70.0,0,3,C,,,0.44995559999370016
18,Cplus3A,14,14,14,8091.826,431,14,1,29,6216.737744779732,5444.826422223439,3725.7377447797307,1719.0886774437072,2155.0,422.0,70.0,0,3,C,,,0.059392099996330217
18,Cplus3F,14,14,14,7467.826,327,14,1,29,5640.737744779731,5444.826422223439,3725.7377447797307,1719.0886774437072,1635.0,318.0,70.0,0,3,C,104,76,0.09199069999158382
19,Cplus,16,16,16,7716.275,361,16,1,29,4431.657804533346,5472.274857202502,2952.657804533346,2519.6170526691562,1805.0,359.0,80.0,0,5,C,,,0.6077501999970991
19,Cplus3A,16,16,16,7959.81,414,16,1,29,5048.662406013655,5398.809821279202,3019.6624060136546,2379.1474152655474,2070.0,411.0,80.0,0,5,C,,,0.2488321000128053
19,Cplus3F,16,16,16,7183.81,286,16,1,29,4472.662406013655,5398.809821279202,3019.6624060136546,2379.1474152655474,1430.0,275.0,80.0,0,5,C,128,96,0.16216539999004453
20,Cplus,15,15,15,7859.567,371,15,1,29,5874.2465533591285,5560.566717051746,3688.2465533591276,1872.320163692617,1855.0,369.0,75.0,0,4,C,,,0.19968859999789856
20,Cplus3A,15,15,15,8031.749,433,15,1,29,6266.044302227757,5361.749236087662,3691.0443022277564,1670.7049338599045,2165.0,430.0,75.0,0,4,C,,,0.04489150000154041
